,Unnamed: 0,title,community,hourseType,area,direction,fitment,elevator,floorInfo,position,price,area_positon
13879,13879,中海大山地2房，精装修，户型方正。,中海大山地北区,2室1厅,71.05平米,西北,精装,有电梯,低楼层(共31层)2009年建板塔结合,横岗,310.0,龙岗区
13880,13880,经理推荐好房采光好，正南向，事业无遮挡,百合星城一期,3室1厅,79.72平米,南,其他,有电梯,低楼层(共30层)2003年建塔楼,布吉关,290.0,龙岗区
13881,13881,大芬地铁口 佳兆业品质社区 桂芳园五期精装满五红本房,桂芳园五期,3室1厅,91.18平米,西北,精装,有电梯,高楼层(共14层)2003年建板塔结合,布吉大芬,400.0,龙岗区
13882,13882,德福花园 3室2厅 350万,德福花园,3室2厅,101.8平米,北,其他,有电梯,高楼层(共12层)1998年建塔楼,布吉街,350.0,龙岗区
13883,13883,金地龙城 自住精装三房 适合居家 看房有钥匙,金地龙城中央一期,3室2厅,88.14平米,南,其他,其他,中楼层(共19层)2016年建板塔结合,龙岗中心城,380.0,龙岗区
13884,13884,龙岗万科清林径 税费少 朝南三房 刚需选择好房推荐,万科清林径,3室2厅,81.69平米,南,其他,有电梯,低楼层(共32层)2012年建塔楼,龙岗中心城,300.0,龙岗区
13885,13885,平湖熙璟城看花园朝东南两房安静舒适户型,熙璟城,3室2厅,81.27平米,东南,其他,有电梯,低楼层(共28层)2014年建板塔结合,平湖,333.0,龙岗区
13886,13886,信义嘉御山5期 4室2厅 650万,信义嘉御山5期,4室2厅,88.58平米,东南,其他,精装,低楼层(共39层)2016年建暂无数据,坂田,650.0,龙岗区
13887,13887,中海康城国际一期 3室2厅 420万,中海康城国际一期,3室2厅,87.52平米,东南,其他,有电梯,高楼层(共34层)2009年建板楼,大运新城,420.0,龙岗区
13888,13888,鸿荣源尚峰14号线地铁口 朝南看石芽岭山精装方便看房,鸿荣源尚峰,3室1厅,77.87平米,西南,精装,有电梯,高楼层(共32层)2016年建暂无数据,布吉大芬,410.0,龙岗区
13889,13889,佳兆业水岸新都 4室2厅 295万,佳兆业水岸新都,4室2厅,75.49平米,南,简装,无电梯,中楼层(共6层)2007年建板楼,龙岗双龙,295.0,龙岗区
13890,13890,佳兆业水岸新都大社区  小区环境好  西班牙风情小镇,佳兆业水岸新都,2室1厅,62.13平米,南,其他,有电梯,低楼层(共24层)2008年建塔楼,龙岗双龙,205.0,龙岗区
13891,13891,大运 荷坳地铁口 精装大三房可改四房 满五唯一税费少,横岗花半里雅筑,3室1厅,87.79平米,西北,精装,有电梯,高楼层(共25层)2013年建塔楼,大运新城,340.0,龙岗区
13892,13892,长龙地铁口700米小区少出复式小两房，满两年有装修,又一村花园,2室1厅,56.06平米,东南 南,其他,无电梯,低楼层(共8层)1998年建板塔结合,布吉街,210.0,龙岗区
13893,13893,业主诚心卖，东南朝向采光好，居家过渡适宜,中海康城国际一期,3室1厅,86.24平米,北,其他,有电梯,高楼层(共30层)2011年建板楼,大运新城,355.0,龙岗区
13894,13894,金地龙城 标准大5房 客厅出阳台 可看房。,金地龙城中央一期,5室2厅,150.84平米,东南,其他,其他,中楼层(共19层)2016年建板塔结合,龙岗中心城,650.0,龙岗区
13895,13895,万科城主打户型情景洋房三房，南向安静不吵，中间位置,万科城一期,3室2厅,98.11平米,南,其他,无电梯,中楼层(共6层)2005年建板塔结合,坂田,560.0,龙岗区
13896,13896,万科天誉二期 精装复式三房 视野好为遮挡 诚心卖,万科天誉二期,3室2厅,66.39平米,东北,其他,有电梯,中楼层(共33层)暂无数据,龙岗中心城,270.0,龙岗区
13897,13897,万象天成 2室1厅 295万,万象天成,2室1厅,88.2平米,西南,其他,有电梯,高楼层(共26层)2010年建板塔结合,龙岗中心城,295.0,龙岗区
13898,13898,大运 中海康城一期 优质三房 业主诚心出售,中海康城国际一期,3室2厅,87.28平米,东南,其他,有电梯,低楼层(共32层)2011年建板楼,大运新城,390.0,龙岗区
13899,13899,八期电梯大两房，满五年红本在手，看房方便,万科第五园八期,2室1厅,73.89平米,南,简装,有电梯,低楼层(共18层)2009年建塔楼,坂田,380.0,龙岗区
13900,13900,愉园新苑 6室3厅 880万,愉园新苑,6室3厅,258.13平米,西南,其他,有电梯,高楼层(共11层)2004年建板塔结合,龙岗中心城,880.0,龙岗区
13901,13901,龙岗中骏四季阳光   刚需上车小两房   看房方便大社区,中骏四季阳光一期,2室2厅,66.91平米,东北,其他,其他,低楼层(共30层)2016年建板塔结合,坪地,230.0,龙岗区
13902,13902,顶层复式房 赠送大 带大露台 住家装修 大五房,雅豪祥苑,5室2厅,171.32平米,东南,其他,无电梯,高楼层(共6层)2003年建板楼,龙岗中心城,465.0,龙岗区
13903,13903,育龙庭 四房 满五年深圳唯一住宅 格局好，方正,育龙庭,4室2厅,102.8平米,南,其他,有电梯,低楼层(共11层)2006年建平房,龙岗中心城,310.0,龙岗区
13904,13904,保利上城 3室1厅 388万,保利上城,3室1厅,88.12平米,西北,其他,有电梯,高楼层(共33层)2014年建板塔结合,龙岗中心城,388.0,龙岗区
13905,13905,万科红三期 2室1厅 268万,万科红三期,2室1厅,67.87平米,南,精装,有电梯,高楼层(共28层)2014年建板塔结合,布吉关,268.0,龙岗区
13906,13906,缤纷世纪 2室1厅 142万,缤纷世纪,2室1厅,57.21平米,西北,其他,有电梯,中楼层(共31层)2012年建塔楼,龙岗中心城,142.0,龙岗区
13907,13907,龙岗区，吉祥来花园大2房，业主诚心出售。,吉祥来花园,2室2厅,107.07平米,南,其他,有电梯,高楼层(共15层)2002年建板塔结合,龙岗中心城,324.0,龙岗区
13908,13908,德兴花园 4室2厅 550万,德兴花园,4室2厅,179.79平米,南,精装,无电梯,高楼层(共7层)1995年建板塔结合,布吉街,550.0,龙岗区
13909,13909,一梯两户大三房，东南向 厅出阳台 满两年 住家装修,城市花园,3室1厅,107.23平米,南,简装,无电梯,高楼层(共8层)1998年建板塔结合,龙岗中心城,360.0,龙岗区
13910,13910,此房保养好，满五唯一，南北通透,上百间,3室2厅,88.23平米,南 北,精装,有电梯,中楼层(共11层)2010年建塔楼,大运新城,315.0,龙岗区
13911,13911,爱地花园二期 居家装修  大四房  诚心 出售,徽王府,4室2厅,131.66平米,西,精装,有电梯,中楼层(共18层)2008年建板楼,龙岗中心城,460.0,龙岗区
13912,13912,满五唯一 双阳台户型方正  业主诚心出售，急需换房,海逸雅居,3室1厅,113.81平米,南,简装,有电梯,中楼层(共9层)2006年建塔楼,大运新城,418.0,龙岗区
13913,13913,双校齐上（清林、龙城）满五年 精装朝南4房 红本在,城龙花园,4室1厅,104.51平米,南,精装,无电梯,中楼层(共7层)1999年建板塔结合,龙岗中心城,370.0,龙岗区
13914,13914,布吉木棉湾地铁口，精装三房，业主诚售,佳兆业新都汇,3室1厅,99.31平米,南 北,精装,有电梯,低楼层(共41层)2012年建板塔结合,布吉南岭,490.0,龙岗区
13915,13915,九州家园大三房，满五年省税，电梯房，业主诚心出售。,九州家园,3室2厅,113.91平米,南 北,精装,有电梯,中楼层(共10层)2002年建板塔结合,龙岗双龙,330.0,龙岗区
13916,13916,龙岗 横岗 中海怡美山庄 很安静环境优美的舒适大三房,中海怡美山庄,3室2厅,107.59平米,南,简装,无电梯,高楼层(共6层)2005年建板塔结合,横岗,400.0,龙岗区
13917,13917,布吉大芬颂雅苑二改三房，南向，业主换房诚心出售。,颂雅苑,3室2厅,78.33平米,东南 南,简装,无电梯,中楼层(共8层)2001年建板塔结合,布吉大芬,250.0,龙岗区
13918,13918,THETOWN乐城3房 双阳台 通透户型 乐城公园  看花园,THETOWN乐城,3室2厅,87.18平米,东南,简装,有电梯,低楼层(共33层)2015年建塔楼,横岗,435.0,龙岗区
13919,13919,佳兆业新都汇 68平两房朝南 地铁接驳 楼下配套齐全,佳兆业新都汇,2室1厅,68.55平米,南,其他,有电梯,中楼层(共30层)2013年建板塔结合,布吉南岭,380.0,龙岗区
13920,13920,东方瑞景苑大两房 客厅带阳台 高楼层 视野好,东方瑞景苑,2室1厅,71.91平米,西,简装,有电梯,高楼层(共27层)2011年建板塔结合,龙岗双龙,276.0,龙岗区
13921,13921,承翰陶源 精装三房 东南看花园 自住,承翰陶源,3室2厅,89.64平米,东南,精装,有电梯,高楼层(共33层)2014年建板塔结合,龙岗中心城,330.0,龙岗区
13922,13922,横岗 中海大山地  精装3房 安静鸟语花香,中海大山地北区,3室2厅,83.04平米,东南,精装,有电梯,高楼层(共32层)2009年建板塔结合,横岗,335.0,龙岗区
13923,13923,华业玫瑰郡花园 满两年 精装修三房 朝南看花园,华业玫瑰郡,3室2厅,87.92平米,南,精装,有电梯,低楼层(共32层)2008年建塔楼,龙岗中心城,350.0,龙岗区
13924,13924,龙岗区 振业峦山谷 两房一卫 可改三房,振业峦山谷,2室2厅,87.67平米,南,简装,有电梯,低楼层(共33层)2009年建塔楼,龙岗宝荷,295.0,龙岗区
13925,13925,求水山公园脚阳光翠园朝南3房送阳台采光好适合住家,阳光翠园,3室2厅,83.33平米,南,其他,有电梯,低楼层(共21层)2003年建塔楼,布吉南岭,280.0,龙岗区
13926,13926,围绕九悦公园 南北通透 自带精装修,万科公园里二期,3室1厅,87.73平米,东南 西北,精装,有电梯,高楼层(共32层)2014年建板塔结合,布吉南岭,450.0,龙岗区
13927,13927,龙岗实验 电梯3房 朝南 精装修 满五年 业主诚心出售,朝阳里,3室1厅,57.59平米,南,精装,有电梯,中楼层(共6层)2011年建板塔结合,龙岗中心城,338.0,龙岗区
13928,13928,建新村 双龙地铁站 满5年 正规3房 诚意出售 看房约,建新村,3室2厅,92.35平米,南 北,其他,无电梯,低楼层(共7层)1993年建板塔结合,龙岗双龙,270.0,龙岗区
13929,13929,龙岗 悦城花园 正规四房两卫 精装修 南北通透 诚售,中央悦城,4室2厅,150.45平米,南,精装,有电梯,中楼层(共18层)2008年建板楼,龙岗中心城,540.0,龙岗区
13930,13930,百合山庄5居室复试 南北户型方正 二楼赠送45㎡左右,百合山庄,3室1厅,89.88平米,南,精装,无电梯,高楼层(共7层)2000年建板塔结合,布吉关,410.0,龙岗区
13931,13931,刚需上车房 精装温馨两房 东南向 楼下配有天虹沃尔玛,信义御城豪园,2室2厅,73.66平米,东南,精装,有电梯,低楼层(共28层)2014年建板塔结合,横岗,338.0,龙岗区
13932,13932,鹏达花园 精装大三房 满两年 无增值税,鹏达花园,3室2厅,99.08平米,东南,其他,无电梯,低楼层(共6层)2003年建板塔结合,龙岗双龙,300.0,龙岗区
13933,13933,叠院洋房 三层复式 带天台花园 税费各付,万科第五园一期,5室2厅,163.6平米,北,简装,无电梯,低楼层(共3层)2006年建板塔结合,坂田,1050.0,龙岗区
13934,13934,地铁口，龙岗区政府，万科里商场，正规四房带有三阳台,东方明珠城,4室1厅,106.36平米,东南,其他,有电梯,低楼层(共32层)2007年建板塔结合,龙岗中心城,360.0,龙岗区
13935,13935,大运新城 中海康城 满两年三房 高楼层视野好 税费少,中海康城花园二期,3室1厅,85.39平米,北,精装,有电梯,高楼层(共24层)2011年建塔楼,大运新城,345.0,龙岗区
13936,13936,南北通透！标准三房两卫，看山景安静，丹竹头英郡年华,英郡年华,3室1厅,89.35平米,南 北,简装,有电梯,低楼层(共18层)2006年建塔楼,丹竹头,390.0,龙岗区
13937,13937,大三房 满五唯一税费少  红本房交易快  房子保养好,佳兆业可园七期,3室2厅,111.49平米,北,其他,有电梯,低楼层(共24层)2008年建板楼,布吉关,520.0,龙岗区
13938,13938,远洋新干线一期106平大4房 业主自住房 诚心卖,远洋新干线一期,4室1厅,106.42平米,东北,其他,有电梯,中楼层(共32层)2014年建板塔结合,龙岗中心城,440.0,龙岗区
13939,13939,信义博雅苑，方正三房，满五年，税费少，小区里，安静,信义假日名城博雅园,3室1厅,91.63平米,西南,其他,有电梯,中楼层(共11层)2003年建塔楼,布吉关,415.0,龙岗区
13940,13940,万科天誉二期 4室2厅 680万,万科天誉二期,4室2厅,123.26平米,西南,精装,有电梯,高楼层(共40层)2017年建板塔结合,龙岗中心城,680.0,龙岗区
13941,13941,阳光花园 3室2厅 508万,阳光花园,3室2厅,118.76平米,东南,其他,有电梯,高楼层(共31层)2008年建板塔结合,布吉街,508.0,龙岗区
13942,13942,信义假日名城博雅园 3室1厅 480万,信义假日名城博雅园,3室1厅,99.13平米,南 北,其他,有电梯,中楼层(共18层)2003年建塔楼,布吉关,480.0,龙岗区
13943,13943,绿怡居 1室1厅 170万,绿怡居,1室1厅,45.65平米,南,其他,有电梯,高楼层(共23层)2003年建板塔结合,坂田,170.0,龙岗区
13944,13944,公园大地四房 满五年红本在手 朝南厅出阳台看别墅区,公园大地二期,4室2厅,135.99平米,东南,精装,有电梯,高楼层(共28层)2009年建板塔结合,龙岗中心城,870.0,龙岗区
13945,13945,布吉 公园脚下 景观楼盘 一手业主 精装修 业主诚心卖,文峰华庭,3室2厅,82.32平米,西北,精装,有电梯,中楼层(共20层)2014年建塔楼,布吉南岭,380.0,龙岗区
13946,13946,万科第五园三期 4室2厅 545万,万科第五园三期,4室2厅,117平米,南,其他,有电梯,低楼层(共23层)2008年建板塔结合,坂田,545.0,龙岗区
13947,13947,东方沁园 3室2厅 438万,东方沁园,3室2厅,113.65平米,南,其他,有电梯,低楼层(共9层)2005年建板塔结合,龙岗中心城,438.0,龙岗区
13948,13948,佳兆业新都汇 朝南两房 地铁无缝连接 业主诚售,佳兆业新都汇,2室1厅,66.71平米,东南,其他,有电梯,中楼层(共30层)2013年建板塔结合,布吉南岭,368.0,龙岗区
13949,13949,龙岗区，珑禧雅苑，四房两卫，40万装修简约风格高楼层,珑禧,4室2厅,137.63平米,南,精装,有电梯,中楼层(共30层)2015年建塔楼,龙岗中心城,506.0,龙岗区
13950,13950,公园大地 精装修三房 户型方正 看房方便,公园大地五期,3室2厅,113.13平米,南,精装,有电梯,中楼层(共18层)2009年建板塔结合,龙岗中心城,600.0,龙岗区
13951,13951,东方明珠城大四房，地铁口，三代同堂适合的户型。,东方明珠城,4室2厅,106.36平米,南,其他,有电梯,中楼层(共32层)2007年建板塔结合,龙岗中心城,340.0,龙岗区
13952,13952,欧景城正规三房两卫，满两年，中间楼层，总价低,欧景城花园,3室2厅,106.94平米,北,精装,有电梯,中楼层(共11层)2002年建板塔结合,龙岗中心城,420.0,龙岗区
13953,13953,龙岗布吉 大世纪花园 标准大三房 优质采光 户型好,大世纪花园,3室2厅,102.49平米,西北,其他,有电梯,中楼层(共18层)2004年建板塔结合,布吉街,400.0,龙岗区
13954,13954,高楼层，客厅出阳台，五年唯一，保养好，采光充足,中海大山地北区,3室1厅,89.21平米,西南,精装,有电梯,高楼层(共32层)2009年建板塔结合,横岗,360.0,龙岗区
13955,13955,茂业城 大社区 沃尔玛 3号线 满两年 费用低 空置,茂业城,1室1厅,39.3平米,东南,其他,无电梯,中楼层(共8层)1995年建板塔结合,布吉大芬,125.0,龙岗区
13956,13956,顺景花园满五年三房两位装修保养好,顺景花园,3室2厅,107.53平米,南,精装,有电梯,中楼层(共11层)2004年建板塔结合,龙岗中心城,378.0,龙岗区
13957,13957,信义假日名城五期大三房  靠山空气好 户型通透 精装修,信义假日名城五期B山翠居,3室1厅,110.5平米,东,其他,有电梯,高楼层(共24层)2007年建塔楼,布吉关,550.0,龙岗区
13958,13958,桂芳园六期满五年，东南朝向无遮挡,桂芳园六期,3室2厅,97.19平米,东北,精装,有电梯,中楼层(共18层)2004年建板塔结合,布吉大芬,420.0,龙岗区
13959,13959,双龙抱珠户型 5房 乐城 大社区 新装修 看房方便,THETOWN乐城,5室2厅,130.35平米,东南,其他,有电梯,低楼层(共33层)2015年建塔楼,横岗,625.0,龙岗区
13960,13960,桂芳园八期满五唯一，二房可改三房，精装修拎包入住。,桂芳园八期,2室2厅,72.94平米,西北,精装,有电梯,低楼层(共16层)2006年建板塔结合,布吉大芬,355.0,龙岗区
13961,13961,中翠花园真正地铁口方正二房 通风采光好 满二年欠贷少,中翠花园,2室2厅,72.26平米,东北,精装,有电梯,低楼层(共18层)2004年建板塔结合,布吉大芬,318.0,龙岗区
13962,13962,天健现代城 横厅精装大四房 满五唯一 双阳台,天健现代城,3室2厅,127.51平米,北,精装,有电梯,中楼层(共18层)2007年建板楼,龙岗中心城,540.0,龙岗区
13963,13963,卓弘高尔夫雅苑 4室2厅 480万,卓弘高尔夫雅苑,4室2厅,88.1平米,南,精装,有电梯,高楼层(共32层)2013年建塔楼,龙岗宝荷,480.0,龙岗区
13964,13964,东方沁园  朝北  正规大2房 诚心出售 看房预约,东方沁园,2室1厅,73.5平米,北,简装,有电梯,低楼层(共9层)2005年建板塔结合,龙岗中心城,305.0,龙岗区
13965,13965,大芬地铁站怡康家园朝南3房总价低税费少好上车！,怡康家园,3室2厅,67.99平米,东南,精装,有电梯,低楼层(共16层)2006年建板塔结合,布吉大芬,290.0,龙岗区
13966,13966,文峰华庭 5室1厅 880万,文峰华庭,5室1厅,165.96平米,东南 南 西南,精装,有电梯,中楼层(共33层)2014年建板塔结合,布吉南岭,880.0,龙岗区
13967,13967,桂芳园五期 三房两卫 精装 业主诚意出售,桂芳园五期,3室2厅,92.23平米,东北,简装,有电梯,中楼层(共15层)2003年建板塔结合,布吉大芬,378.0,龙岗区
13968,13968,爱地花园  满五唯一   正规三房  总价低  诚心出售,爱地花园,3室2厅,73.63平米,南,简装,无电梯,高楼层(共8层)1997年建塔楼,龙岗中心城,245.0,龙岗区
13969,13969,尚景花园 标准三房 南北通透 双阳台,尚景花园,3室2厅,100.48平米,南 北,简装,无电梯,高楼层(共8层)2000年建板塔结合,龙岗中心城,325.0,龙岗区
13970,13970,五年唯一，税费少，厅出阳台，高楼层，视野好。,信义锦绣花园,3室1厅,85.2平米,西北,简装,有电梯,高楼层(共18层)2007年建板塔结合,横岗,365.0,龙岗区
13971,13971,丹竹头地铁口 带天台花园 住家舒适,中城康桥花园一期,3室1厅,102.32平米,东北,其他,有电梯,高楼层(共12层)2002年建塔楼,丹竹头,355.0,龙岗区
13972,13972,汇龙天下  刚需两房  满五唯一  红本  费用少,汇龙天下,2室1厅,58.59平米,西南,简装,有电梯,高楼层(共26层)2011年建板塔结合,龙岗中心城,220.0,龙岗区
13973,13973,珑禧 4室2厅 505万,珑禧,4室2厅,137.66平米,南 北,精装,有电梯,中楼层(共30层)2015年建塔楼,龙岗中心城,505.0,龙岗区
13974,13974,龙城公园旁 和兴花园精装三房 安静看花园,和顺苑,3室1厅,98.14平米,南,其他,有电梯,低楼层(共11层)2003年建板塔结合,龙岗中心城,369.0,龙岗区
13975,13975,紫薇花园 3室2厅 350万,紫薇花园,3室2厅,108.55平米,南 北,精装,无电梯,中楼层(共6层)2002年建板楼,龙岗中心城,350.0,龙岗区
13976,13976,布吉大芬地忒口  康达尔2房 方正实用 价可谈,康达尔花园四期,2室2厅,72.61平米,南,其他,有电梯,中楼层(共22层)2004年建板塔结合,布吉大芬,320.0,龙岗区
13977,13977,可园朝南三房，满五年，带超大阳台,佳兆业可园三期,3室2厅,84.33平米,南,简装,有电梯,中楼层(共18层)2006年建板楼,布吉关,460.0,龙岗区
13978,13978,鸿基花园 精装标准三房 万科旁 满五年家庭唯一城卖,鸿基花园,3室2厅,101.21平米,南,其他,无电梯,低楼层(共7层)2002年建板塔结合,龙岗中心城,345.0,龙岗区
13979,13979,龙岗金地名峰纯复式精装修三房南北通透宜居观山景,金地名峰,3室1厅,88.17平米,南 北,精装,有电梯,高楼层(共30层)2013年建板塔结合,龙岗宝荷,330.0,龙岗区
13980,13980,东方沁园精装四房两卫客厅餐厅双出阳台南北通透带电梯,东方沁园,4室2厅,149.04平米,南 北,其他,有电梯,低楼层(共9层)2005年建板塔结合,龙岗中心城,520.0,龙岗区
13981,13981,万科天誉二期 4室2厅 640万,万科天誉二期,4室2厅,124.41平米,东南,其他,有电梯,高楼层(共42层)2017年建板塔结合,龙岗中心城,640.0,龙岗区
13982,13982,龙岗横岗中海怡美山庄 两房 双阳台 满五唯一红本,中海怡美山庄,2室2厅,70.5平米,西南,简装,无电梯,高楼层(共6层)2005年建板塔结合,横岗,282.0,龙岗区
13983,13983,愉园新村 3室2厅 320万,愉园新村,3室2厅,97.79平米,南,其他,无电梯,中楼层(共7层)1997年建板塔结合,龙岗中心城,320.0,龙岗区
13984,13984,龙岗天健花园 3室2厅 350万,龙岗天健花园,3室2厅,109.39平米,东南,其他,无电梯,低楼层(共7层)1999年建板塔结合,龙岗中心城,350.0,龙岗区
13985,13985,佳兆业水岸新都 3室2厅 330万,佳兆业水岸新都,3室2厅,96.27平米,西,简装,无电梯,中楼层(共6层)2006年建板楼,龙岗双龙,330.0,龙岗区
13986,13986,佳兆业上品雅园 2室1厅 480万,佳兆业上品雅园,2室1厅,75.51平米,南,精装,有电梯,高楼层(共31层)2010年建塔楼,坂田,480.0,龙岗区
13987,13987,旭源瑞景轩 4室2厅 330万,旭源瑞景轩,4室2厅,87.37平米,东南,其他,有电梯,低楼层(共33层)2013年建塔楼,龙岗双龙,330.0,龙岗区
13988,13988,阳基新天地 4室1厅 380万,阳基新天地,4室1厅,117.33平米,东南,其他,有电梯,低楼层(共24层)2013年建塔楼,丹竹头,380.0,龙岗区
13989,13989,佳兆业水岸新都 4室2厅 400万,佳兆业水岸新都,4室2厅,141.31平米,南,其他,有电梯,低楼层(共24层)2008年建塔楼,龙岗双龙,400.0,龙岗区
13990,13990,做了三房一卫、保养好、税费低、地铁近,余岭山庄,2室2厅,79.07平米,西南,其他,无电梯,中楼层(共8层)1999年建板塔结合,龙岗中心城,280.0,龙岗区
13991,13991,罗湖北，万科红二期朝南精装修，看花园，业主自住,万科红二期,2室1厅,71.74平米,南,其他,有电梯,低楼层(共31层)2013年建塔楼,布吉关,405.0,龙岗区
13992,13992,万科天誉二期 4室2厅 660万,万科天誉二期,4室2厅,124.41平米,东南,其他,有电梯,低楼层(共42层)2017年建板塔结合,龙岗中心城,660.0,龙岗区
13993,13993,布吉慢城满五唯一的四房 大阳台大客厅 朝南向采光好,慢城三期,4室1厅,88.68平米,南,其他,有电梯,低楼层(共22层)2008年建板塔结合,布吉大芬,410.0,龙岗区
13994,13994,诚意出售 小区中间安静  中间楼层采光足,龙城国际,5室2厅,157.29平米,南,简装,有电梯,高楼层(共18层)2008年建板塔结合,龙岗中心城,625.0,龙岗区
13995,13995,佳兆业上品雅园 精装两房 业主自住 保养好,佳兆业上品雅园,2室1厅,72.83平米,西南,精装,有电梯,高楼层(共30层)2010年建塔楼,坂田,485.0,龙岗区
13996,13996,佳兆业悦峰三房 实验上学近 近地铁  朝南正出阳台看山,佳兆业悦峰,3室1厅,79.7平米,南,精装,有电梯,中楼层(共17层)2013年建板楼,坂田,480.0,龙岗区
13997,13997,文峰华庭 4室1厅 550万,文峰华庭,4室1厅,116.32平米,东北,精装,有电梯,低楼层(共33层)2014年建板塔结合,布吉南岭,550.0,龙岗区
13998,13998,来座山 4室2厅 550万,来座山,4室2厅,89.31平米,东 东南 南,其他,有电梯,高楼层(共32层)2011年建板塔结合,布吉大芬,550.0,龙岗区
13999,13999,珠江旭景佳园 2室1厅 350万,珠江旭景佳园,2室1厅,77.95平米,东南,其他,有电梯,高楼层(共18层)2008年建板塔结合,坂田,350.0,龙岗区
14000,14000,日辉台南向两房 采光好 满五年自住,中海日辉台,2室2厅,63.43平米,南,精装,无电梯,高楼层(共6层)2005年建板楼,坂田,350.0,龙岗区
14001,14001,横岗信义御城满五唯一四房 保养好 南北通户型,信义御城豪园,4室2厅,112.48平米,东南 西北,精装,有电梯,低楼层(共33层)2013年建塔楼,横岗,580.0,龙岗区
14002,14002,学府道花园 4室2厅 650万,学府道花园,4室2厅,118.3平米,东南,精装,有电梯,中楼层(共34层)2013年建塔楼,龙岗中心城,650.0,龙岗区
14003,14003,乐城 背山面水 朝南看小区泳池景观 采光优秀,THETOWN乐城,4室2厅,130.98平米,东北,其他,有电梯,中楼层(共33层)2015年建塔楼,横岗,550.0,龙岗区
14004,14004,万科清林径 4室2厅 420万,万科清林径,4室2厅,132.33平米,南 北,其他,有电梯,中楼层(共32层)2011年建板楼,龙岗中心城,420.0,龙岗区
14005,14005,万科城一期 3室2厅 460万,万科城一期,3室2厅,89.53平米,北,其他,无电梯,低楼层(共6层)2005年建板塔结合,坂田,460.0,龙岗区
14006,14006,此房中高楼层，通透户型，看花园，安静 诚心出售,信义御城豪园,4室2厅,119.65平米,东北,精装,有电梯,中楼层(共28层)2014年建板塔结合,横岗,540.0,龙岗区
14007,14007,欧景城花园 4室2厅 450万,欧景城花园,4室2厅,116.43平米,西,其他,有电梯,中楼层(共11层)2002年建板塔结合,龙岗中心城,450.0,龙岗区
14008,14008,碧湖玫瑰园满二年税少带平台看龙潭公园业主诚心出售,碧湖玫瑰园,4室2厅,163.86平米,东北,其他,有电梯,低楼层(共25层)2004年建塔楼,龙岗中心城,690.0,龙岗区
14009,14009,水岸新都复式房   满两年税费少,佳兆业水岸新都,5室3厅,81.07平米,东 西,简装,无电梯,高楼层(共6层)2007年建板楼,龙岗双龙,315.0,龙岗区
14010,14010,聚龙苑四房，加赠送面积可以达到170平米左右。,聚龙苑,4室2厅,110.12平米,南 北,其他,有电梯,低楼层(共17层)2008年建板塔结合,龙岗双龙,390.0,龙岗区
14011,14011,理想家园大四房，电梯直达8楼，赠送30多平花园阳台,理想家园,4室2厅,112.21平米,南,其他,有电梯,高楼层(共9层)2002年建板塔结合,布吉关,580.0,龙岗区
14012,14012,文雅豪庭3房2厅1卫双阳台房子保养不错诚心在卖,文雅豪庭,3室1厅,97.3平米,北,其他,有电梯,中楼层(共13层)2005年建板塔结合,布吉街,380.0,龙岗区
14013,14013,星河时代 满2红本 朝南看花园 精装修,星河时代,5室2厅,132.05平米,南,其他,有电梯,高楼层(共32层)2012年建塔楼,大运新城,630.0,龙岗区
14014,14014,万科城逸湖居顶楼复式，满五唯一，自住装修 过年可看,万科城四期,5室2厅,94平米,南,其他,有电梯,高楼层(共27层)2008年建板塔结合,坂田,690.0,龙岗区
14015,14015,万科第五园大四房 看山看水  安静的一塌糊涂 业主急售,万科第五园五期,4室2厅,153.72平米,南,其他,有电梯,中楼层(共19层)2010年建塔楼,坂田,980.0,龙岗区
14016,14016,龙岗实验 花半里复式4房 南北通 满两年 居住安静,花半里,4室2厅,122.48平米,南,精装,有电梯,低楼层(共33层)2005年建板塔结合,龙岗中心城,700.0,龙岗区
14017,14017,此房交通便利，楼层好，视野开阔,德兴城花园,1室1厅,46.03平米,东南,其他,无电梯,中楼层(共8层)2000年建板塔结合,布吉街,133.0,龙岗区
14018,14018,红本在手 正规五房二厅 满5年不唯一  诚心出售,风临域,5室2厅,114.21平米,东南,其他,有电梯,中楼层(共17层)2008年建板塔结合,龙岗中心城,510.0,龙岗区
14019,14019,红本精装 贵气逼人带40平米花园 赠送负一层30平,中海怡美山庄,4室2厅,110平米,南,精装,无电梯,低楼层(共8层)2005年建板塔结合,横岗,465.0,龙岗区
14020,14020,第五园三期一房一厅，格局棒，采光好。位置安静,万科第五园三期,1室1厅,41.1平米,北,精装,有电梯,低楼层(共19层)2007年建板塔结合,坂田,235.0,龙岗区
14021,14021,高楼层视野好，精装修，领包入住，品质四房,星河银湖谷,4室2厅,87.32平米,东北,简装,有电梯,中楼层(共48层)2016年建塔楼,坂田,630.0,龙岗区
14022,14022,万科第五园三期精装四房，高楼层，五园全景,万科第五园三期,4室2厅,114.96平米,南 北,其他,有电梯,高楼层(共23层)2008年建板塔结合,坂田,580.0,龙岗区
14023,14023,怡美山庄  顶楼四房2卫赠送90平露台 全新装修拎包入住,中海怡美山庄,4室2厅,88.99平米,西南,其他,无电梯,高楼层(共5层)2004年建板塔结合,横岗,500.0,龙岗区
